,Attrition,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
297,0,60,Travel_Frequently,Sales,28,3,Marketing,3,Female,2,3,Sales Executive,1,Married,"(8605.0, 10504.0]",4,No,19,3,4,0,22,5,4,18,13,13,11
298,1,29,Travel_Rarely,Sales,9,3,Marketing,2,Female,1,1,Sales Representative,2,Single,"(990.01, 2908.0]",1,No,13,3,3,0,2,3,3,2,2,2,2
299,0,49,Travel_Rarely,Research & Development,1,3,Technical Degree,3,Female,3,1,Research Scientist,1,Married,"(2908.0, 4807.0]",2,No,16,3,2,1,7,2,3,4,2,0,2
300,1,42,Travel_Frequently,Sales,12,3,Life Sciences,3,Male,3,4,Sales Executive,1,Single,"(12403.0, 14302.0]",0,Yes,12,3,2,0,22,2,2,21,9,13,14
301,0,35,Travel_Frequently,Sales,1,3,Marketing,3,Female,3,3,Sales Executive,3,Single,"(8605.0, 10504.0]",1,No,14,3,1,0,10,3,4,10,7,0,8
302,0,37,Travel_Rarely,Research & Development,6,3,Medical,3,Male,4,2,Research Scientist,1,Divorced,"(4807.0, 6706.0]",4,Yes,13,3,1,2,13,2,3,7,7,6,7
303,0,53,Travel_Rarely,Research & Development,24,4,Medical,2,Male,4,3,Healthcare Representative,4,Married,"(6706.0, 8605.0]",3,No,15,3,3,0,11,2,3,4,3,1,2
304,0,37,Travel_Rarely,Research & Development,10,3,Medical,2,Female,3,1,Research Scientist,2,Married,"(2908.0, 4807.0]",1,No,11,3,1,1,8,2,1,8,4,7,7
305,0,50,Travel_Frequently,Research & Development,22,5,Medical,3,Male,1,4,Research Director,4,Single,"(14302.0, 16201.0]",1,Yes,13,3,4,0,32,2,3,32,6,13,9
306,0,54,Travel_Rarely,Research & Development,2,4,Technical Degree,1,Female,3,3,Research Director,3,Married,"(12403.0, 14302.0]",9,No,12,3,1,1,16,5,1,4,3,0,3
307,0,50,Travel_Frequently,Human Resources,3,3,Medical,1,Male,3,5,Manager,2,Married,"(18100.0, 19999.0]",1,No,11,3,3,1,32,2,3,32,5,10,7
308,0,48,Travel_Rarely,Research & Development,4,3,Life Sciences,4,Male,3,3,Manufacturing Director,4,Single,"(6706.0, 8605.0]",1,No,11,3,3,0,11,2,3,10,9,0,8
309,0,29,Travel_Rarely,Sales,3,2,Medical,2,Female,3,2,Sales Executive,3,Married,"(4807.0, 6706.0]",1,No,14,3,1,1,6,5,2,6,0,1,2
310,0,51,Travel_Rarely,Human Resources,5,3,Life Sciences,3,Male,3,4,Manager,2,Divorced,"(12403.0, 14302.0]",1,Yes,11,3,2,1,33,2,3,33,9,0,10
311,1,32,Travel_Frequently,Research & Development,5,2,Life Sciences,1,Female,4,1,Research Scientist,3,Single,"(990.01, 2908.0]",3,Yes,14,3,1,0,8,2,3,4,1,0,3
312,1,41,Travel_Rarely,Research & Development,2,4,Life Sciences,2,Female,1,1,Laboratory Technician,4,Divorced,"(990.01, 2908.0]",4,Yes,13,3,3,1,10,1,2,7,7,1,0
313,0,54,Travel_Rarely,Sales,3,3,Marketing,4,Female,3,2,Sales Executive,1,Married,"(4807.0, 6706.0]",2,No,14,3,4,1,16,4,3,6,2,0,5
314,0,24,Travel_Rarely,Research & Development,17,2,Other,4,Male,2,1,Laboratory Technician,2,Married,"(990.01, 2908.0]",1,No,21,4,4,1,1,2,3,1,0,0,0
315,0,30,Travel_Rarely,Sales,16,1,Life Sciences,4,Male,3,2,Sales Executive,3,Married,"(4807.0, 6706.0]",8,No,15,3,3,2,4,2,2,2,1,2,2
316,0,25,Non-Travel,Research & Development,5,2,Life Sciences,2,Male,4,2,Healthcare Representative,1,Divorced,"(2908.0, 4807.0]",1,No,12,3,4,2,6,2,3,6,3,1,5
317,0,50,Travel_Rarely,Research & Development,1,3,Medical,3,Male,2,1,Laboratory Technician,3,Married,"(2908.0, 4807.0]",2,No,15,3,4,1,5,2,2,3,2,0,2
318,0,32,Travel_Frequently,Research & Development,13,3,Other,3,Female,2,1,Laboratory Technician,2,Married,"(990.01, 2908.0]",1,No,20,4,3,1,2,2,3,2,2,2,2
319,0,41,Travel_Frequently,Research & Development,22,3,Life Sciences,4,Female,3,2,Research Scientist,4,Divorced,"(4807.0, 6706.0]",3,Yes,14,3,1,2,12,4,2,6,2,3,3
320,0,32,Travel_Frequently,Sales,9,2,Medical,4,Male,1,2,Sales Executive,4,Divorced,"(2908.0, 4807.0]",0,No,17,3,4,3,9,2,4,8,7,0,7
321,0,34,Travel_Rarely,Sales,4,3,Life Sciences,3,Male,3,3,Sales Executive,4,Married,"(8605.0, 10504.0]",2,Yes,13,3,4,3,9,3,3,5,3,1,0
322,0,34,Travel_Rarely,Research & Development,1,4,Life Sciences,2,Male,3,2,Research Scientist,4,Married,"(4807.0, 6706.0]",9,No,17,3,2,1,9,3,2,2,2,2,1
323,0,30,Non-Travel,Research & Development,9,2,Medical,3,Female,3,2,Manufacturing Director,3,Single,"(2908.0, 4807.0]",7,Yes,18,3,3,0,10,3,3,8,4,1,7
324,0,50,Travel_Rarely,Research & Development,2,4,Medical,2,Male,3,5,Research Director,3,Married,"(18100.0, 19999.0]",2,Yes,11,3,4,1,29,2,2,8,1,7,7
325,0,43,Travel_Rarely,Research & Development,6,4,Other,2,Male,2,4,Research Director,4,Divorced,"(16201.0, 18100.0]",4,Yes,14,3,3,1,21,3,2,1,0,0,0
326,0,26,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Female,3,1,Research Scientist,4,Married,"(990.01, 2908.0]",1,No,21,4,1,0,1,5,3,1,0,0,0
327,1,52,Travel_Rarely,Research & Development,8,4,Medical,3,Male,2,2,Research Scientist,2,Married,"(4807.0, 6706.0]",2,No,15,3,1,0,11,3,2,8,2,7,7
328,0,44,Travel_Rarely,Research & Development,4,2,Life Sciences,3,Male,4,5,Manager,1,Divorced,"(18100.0, 19999.0]",1,No,14,3,4,2,26,4,2,25,9,14,13
329,0,53,Travel_Rarely,Sales,8,3,Marketing,1,Male,3,4,Sales Executive,4,Married,"(10504.0, 12403.0]",5,No,14,3,3,1,28,3,3,2,0,2,2
330,0,50,Travel_Rarely,Research & Development,11,3,Life Sciences,3,Female,3,5,Manager,2,Single,"(18100.0, 19999.0]",3,No,15,3,2,0,21,5,3,5,4,4,4
331,0,48,Travel_Rarely,Research & Development,10,3,Life Sciences,4,Male,2,5,Research Director,2,Married,"(18100.0, 19999.0]",4,No,12,3,4,0,29,3,3,22,10,12,9
332,0,33,Travel_Rarely,Research & Development,5,4,Life Sciences,3,Female,2,1,Research Scientist,4,Married,"(2908.0, 4807.0]",1,No,13,3,3,1,2,2,2,2,2,0,2
333,0,52,Travel_Rarely,Research & Development,11,4,Life Sciences,4,Female,3,2,Laboratory Technician,3,Married,"(2908.0, 4807.0]",8,No,20,4,2,1,9,3,3,5,2,1,4
334,0,46,Travel_Rarely,Sales,2,4,Marketing,2,Female,3,5,Manager,1,Single,"(18100.0, 19999.0]",3,No,12,3,4,0,22,2,2,2,2,2,1
335,0,34,Travel_Frequently,Research & Development,10,4,Life Sciences,3,Male,4,2,Manufacturing Director,4,Divorced,"(2908.0, 4807.0]",1,No,13,3,1,1,9,3,3,9,7,7,2
336,1,33,Travel_Frequently,Research & Development,29,4,Medical,1,Female,2,2,Research Scientist,3,Single,"(2908.0, 4807.0]",1,No,22,4,2,0,14,4,3,13,7,3,8
337,0,28,Travel_Frequently,Research & Development,2,3,Life Sciences,4,Male,2,1,Laboratory Technician,4,Married,"(2908.0, 4807.0]",1,Yes,12,3,2,1,2,2,3,2,2,2,2
338,0,41,Travel_Rarely,Research & Development,7,2,Technical Degree,2,Female,4,1,Research Scientist,3,Married,"(2908.0, 4807.0]",1,No,13,3,3,0,10,3,3,10,6,0,8
339,0,43,Travel_Frequently,Sales,2,4,Life Sciences,1,Male,3,2,Sales Executive,4,Married,"(4807.0, 6706.0]",1,No,20,4,3,1,7,5,3,7,7,7,7
340,0,35,Travel_Rarely,Research & Development,1,3,Medical,4,Male,2,1,Laboratory Technician,1,Single,"(990.01, 2908.0]",1,No,19,3,2,0,3,3,3,3,0,1,2
341,0,31,Non-Travel,Sales,2,4,Life Sciences,4,Female,3,3,Sales Executive,3,Divorced,"(8605.0, 10504.0]",1,Yes,19,3,1,1,10,5,2,10,8,9,6
342,0,38,Travel_Frequently,Research & Development,2,3,Medical,4,Female,2,1,Laboratory Technician,2,Single,"(990.01, 2908.0]",1,No,22,4,2,0,4,3,3,4,3,3,3
343,0,33,Travel_Rarely,Research & Development,1,3,Life Sciences,2,Female,2,2,Healthcare Representative,4,Single,"(6706.0, 8605.0]",0,No,14,3,1,0,6,3,3,5,0,1,4
344,0,44,Travel_Frequently,Research & Development,2,1,Medical,2,Male,3,3,Manufacturing Director,3,Single,"(8605.0, 10504.0]",5,Yes,18,3,2,0,16,2,2,2,2,2,2
345,0,24,Non-Travel,Research & Development,11,2,Other,1,Female,4,2,Manufacturing Director,3,Divorced,"(2908.0, 4807.0]",0,No,18,3,4,1,5,5,2,4,2,1,3
346,1,41,Travel_Rarely,Sales,20,2,Marketing,2,Female,3,1,Sales Representative,2,Single,"(2908.0, 4807.0]",1,Yes,22,4,4,0,4,5,2,4,3,0,2
347,0,41,Travel_Frequently,Sales,1,3,Marketing,3,Female,3,2,Sales Executive,1,Divorced,"(2908.0, 4807.0]",0,No,17,3,4,1,10,2,3,9,3,1,7
348,0,47,Travel_Frequently,Sales,3,3,Medical,4,Female,3,4,Sales Executive,3,Divorced,"(12403.0, 14302.0]",9,Yes,12,3,4,2,28,2,2,22,2,11,13
349,0,34,Travel_Frequently,Research & Development,19,3,Medical,3,Female,3,2,Laboratory Technician,2,Divorced,"(2908.0, 4807.0]",4,No,13,3,3,2,15,2,4,11,8,5,10
350,0,42,Travel_Rarely,Research & Development,3,3,Life Sciences,3,Female,4,2,Laboratory Technician,4,Married,"(4807.0, 6706.0]",2,Yes,13,3,2,1,17,1,2,5,3,1,3
351,0,37,Non-Travel,Research & Development,1,4,Medical,1,Female,3,3,Research Director,4,Divorced,"(12403.0, 14302.0]",2,Yes,18,3,1,2,15,2,3,5,2,0,2
352,0,36,Travel_Frequently,Research & Development,4,2,Life Sciences,4,Female,3,2,Manufacturing Director,2,Divorced,"(4807.0, 6706.0]",7,No,13,3,2,3,18,3,3,4,2,0,2
353,0,43,Travel_Rarely,Research & Development,11,3,Life Sciences,1,Male,3,3,Healthcare Representative,3,Married,"(6706.0, 8605.0]",1,No,17,3,2,1,10,1,3,10,9,0,9
354,0,33,Travel_Frequently,Sales,25,3,Medical,2,Female,3,2,Sales Executive,3,Married,"(2908.0, 4807.0]",1,No,12,3,1,1,10,3,2,10,7,0,1
355,1,31,Travel_Rarely,Sales,16,4,Marketing,1,Male,3,3,Sales Executive,3,Married,"(6706.0, 8605.0]",2,No,13,3,1,3,10,2,3,1,0,0,0
356,0,31,Travel_Rarely,Research & Development,2,1,Medical,4,Female,1,1,Laboratory Technician,4,Divorced,"(990.01, 2908.0]",1,Yes,11,3,3,3,1,4,3,1,0,0,0
357,1,55,Travel_Rarely,Sales,13,4,Marketing,1,Male,4,4,Sales Executive,3,Single,"(12403.0, 14302.0]",6,Yes,17,3,3,0,24,2,2,19,7,3,8
358,0,32,Travel_Rarely,Research & Development,29,4,Life Sciences,3,Female,2,1,Laboratory Technician,2,Single,"(990.01, 2908.0]",1,No,13,3,3,0,6,3,3,6,2,4,1
359,1,37,Travel_Rarely,Human Resources,6,4,Human Resources,3,Male,3,1,Human Resources,1,Divorced,"(990.01, 2908.0]",4,Yes,22,4,4,0,7,3,3,3,2,0,2
360,0,30,Travel_Rarely,Human Resources,9,3,Human Resources,3,Male,3,2,Human Resources,4,Married,"(4807.0, 6706.0]",0,Yes,19,3,4,0,12,2,1,11,9,4,7
361,0,24,Non-Travel,Sales,13,2,Life Sciences,4,Female,3,1,Sales Representative,2,Married,"(990.01, 2908.0]",1,No,13,3,3,1,1,2,3,1,0,0,0
362,0,26,Travel_Frequently,Research & Development,1,2,Life Sciences,1,Female,1,1,Laboratory Technician,4,Divorced,"(2908.0, 4807.0]",3,No,14,3,1,1,5,2,3,2,2,2,0
363,1,34,Travel_Rarely,Research & Development,6,1,Medical,2,Male,3,1,Research Scientist,1,Single,"(2908.0, 4807.0]",2,No,11,3,3,0,8,2,3,4,2,1,3
364,0,23,Travel_Rarely,Research & Development,4,1,Medical,3,Female,3,1,Laboratory Technician,2,Single,"(2908.0, 4807.0]",1,No,13,3,3,0,3,3,1,3,2,1,2
365,0,33,Travel_Rarely,Sales,8,4,Marketing,3,Male,3,2,Sales Executive,3,Divorced,"(6706.0, 8605.0]",0,No,12,3,4,0,6,3,3,5,0,1,2
366,0,34,Travel_Frequently,Sales,2,4,Marketing,3,Female,3,1,Sales Representative,3,Married,"(990.01, 2908.0]",6,No,18,3,4,1,6,3,3,4,3,1,2
367,0,51,Travel_Rarely,Research & Development,3,3,Technical Degree,1,Female,3,3,Manager,3,Married,"(12403.0, 14302.0]",2,No,11,3,4,0,15,2,3,2,2,2,2
368,0,59,Travel_Rarely,Research & Development,3,3,Medical,3,Female,4,1,Laboratory Technician,1,Married,"(990.01, 2908.0]",4,Yes,20,4,1,3,12,3,2,1,0,0,0
369,0,31,Travel_Rarely,Research & Development,8,5,Life Sciences,1,Female,3,4,Research Director,2,Single,"(16201.0, 18100.0]",3,No,11,3,3,0,9,3,4,3,2,1,0
370,0,26,Travel_Rarely,Sales,29,2,Medical,1,Male,3,2,Sales Executive,3,Divorced,"(2908.0, 4807.0]",5,No,12,3,1,2,8,5,3,0,0,0,0
371,0,32,Travel_Rarely,Sales,19,3,Life Sciences,4,Male,1,3,Sales Executive,3,Married,"(8605.0, 10504.0]",3,No,13,3,3,1,10,2,1,4,3,0,2
372,0,27,Travel_Rarely,Research & Development,19,3,Other,4,Male,2,1,Laboratory Technician,1,Divorced,"(2908.0, 4807.0]",1,No,11,3,1,2,7,3,3,7,7,0,7
373,0,40,Travel_Frequently,Research & Development,26,2,Medical,3,Female,2,2,Research Scientist,4,Married,"(2908.0, 4807.0]",3,Yes,13,3,4,1,16,3,1,1,1,0,0
374,0,46,Travel_Rarely,Research & Development,8,4,Life Sciences,4,Female,2,2,Research Scientist,1,Divorced,"(2908.0, 4807.0]",8,Yes,23,4,1,3,19,2,3,16,13,1,7
375,0,53,Travel_Rarely,Research & Development,5,3,Other,3,Female,3,5,Manager,3,Divorced,"(18100.0, 19999.0]",4,No,11,3,4,1,26,3,2,14,13,4,8
376,0,35,Travel_Rarely,Research & Development,25,4,Medical,3,Female,3,3,Healthcare Representative,3,Divorced,"(8605.0, 10504.0]",1,Yes,11,3,3,1,16,3,2,16,10,10,1
377,0,34,Travel_Rarely,Sales,28,3,Marketing,4,Female,2,2,Sales Executive,3,Married,"(6706.0, 8605.0]",1,No,21,4,4,2,8,2,3,8,7,1,7
378,0,39,Travel_Rarely,Research & Development,18,2,Life Sciences,1,Male,3,2,Manufacturing Director,3,Single,"(2908.0, 4807.0]",0,No,11,3,1,0,9,6,3,8,7,1,7
379,1,36,Travel_Rarely,Research & Development,9,3,Medical,4,Male,2,1,Research Scientist,3,Married,"(2908.0, 4807.0]",0,Yes,17,3,1,1,2,0,2,1,0,0,0
380,0,29,Travel_Rarely,Sales,10,3,Medical,3,Male,2,2,Sales Executive,3,Single,"(4807.0, 6706.0]",9,No,11,3,3,0,8,2,3,5,2,1,4
381,0,36,Travel_Rarely,Research & Development,6,2,Medical,2,Male,3,2,Manufacturing Director,2,Divorced,"(4807.0, 6706.0]",6,No,20,4,4,2,7,0,3,3,2,0,1
382,0,27,Travel_Rarely,Research & Development,4,3,Life Sciences,2,Female,3,1,Research Scientist,3,Single,"(990.01, 2908.0]",1,No,19,3,3,0,1,2,3,1,1,0,0
383,0,35,Travel_Rarely,Research & Development,28,3,Life Sciences,2,Male,4,2,Laboratory Technician,3,Married,"(2908.0, 4807.0]",1,No,17,3,4,2,10,3,2,10,9,6,8
384,0,30,Travel_Rarely,Research & Development,7,4,Life Sciences,3,Male,3,2,Laboratory Technician,3,Divorced,"(2908.0, 4807.0]",1,No,13,3,1,3,10,4,2,10,7,8,9
385,1,45,Travel_Rarely,Sales,2,3,Marketing,1,Female,1,5,Manager,2,Single,"(18100.0, 19999.0]",2,Yes,16,3,1,0,26,2,3,24,10,1,11
386,1,28,Travel_Rarely,Research & Development,12,1,Life Sciences,3,Female,3,1,Laboratory Technician,4,Married,"(990.01, 2908.0]",1,Yes,11,3,4,0,1,4,2,1,1,0,0
387,0,34,Travel_Rarely,Research & Development,2,4,Life Sciences,4,Male,2,1,Research Scientist,3,Divorced,"(990.01, 2908.0]",3,No,12,3,3,1,14,3,3,7,3,5,7
388,0,45,Travel_Rarely,Sales,20,3,Life Sciences,4,Female,3,2,Sales Executive,3,Single,"(4807.0, 6706.0]",8,No,15,3,3,0,8,3,3,5,3,0,1
389,0,51,Travel_Frequently,Research & Development,1,4,Medical,1,Female,2,3,Healthcare Representative,1,Single,"(6706.0, 8605.0]",3,No,20,4,3,0,23,1,2,13,12,12,8
390,1,46,Travel_Rarely,Research & Development,21,2,Medical,4,Female,3,2,Healthcare Representative,2,Married,"(8605.0, 10504.0]",4,No,22,4,4,1,13,2,4,9,7,3,7
391,0,42,Travel_Frequently,Research & Development,2,3,Life Sciences,4,Male,3,3,Healthcare Representative,4,Married,"(8605.0, 10504.0]",2,Yes,14,3,3,1,24,3,1,20,8,13,9
392,1,31,Travel_Frequently,Research & Development,20,3,Life Sciences,1,Male,3,3,Healthcare Representative,3,Married,"(8605.0, 10504.0]",3,No,12,3,1,0,12,2,3,1,0,0,0
393,0,46,Travel_Rarely,Research & Development,2,4,Technical Degree,4,Male,3,2,Manufacturing Director,4,Divorced,"(6706.0, 8605.0]",2,No,11,3,3,1,12,3,2,6,3,1,4
394,0,40,Travel_Rarely,Research & Development,4,1,Medical,4,Female,3,5,Manager,3,Married,"(18100.0, 19999.0]",1,No,14,3,2,1,21,2,3,20,8,9,9
395,0,36,Travel_Rarely,Research & Development,3,3,Technical Degree,3,Male,3,2,Research Scientist,2,Single,"(2908.0, 4807.0]",4,No,12,3,4,0,10,2,3,8,0,7,7
396,0,50,Travel_Rarely,Research & Development,29,4,Life Sciences,2,Male,2,4,Manager,3,Married,"(16201.0, 18100.0]",0,No,15,3,2,1,28,2,3,27,10,15,7
397,0,30,Non-Travel,Research & Development,7,3,Technical Degree,3,Male,3,1,Research Scientist,3,Divorced,"(990.01, 2908.0]",1,No,13,3,2,2,1,2,2,1,0,0,0
398,0,34,Travel_Rarely,Research & Development,5,2,Medical,2,Male,2,2,Laboratory Technician,4,Married,"(2908.0, 4807.0]",1,No,14,3,3,1,15,3,4,15,10,4,13
399,0,54,Travel_Rarely,Research & Development,10,3,Medical,3,Female,3,2,Manufacturing Director,1,Single,"(2908.0, 4807.0]",6,Yes,19,3,4,0,9,3,3,5,2,1,4
400,0,57,Travel_Rarely,Sales,29,3,Marketing,1,Male,2,4,Manager,4,Divorced,"(12403.0, 14302.0]",3,No,12,3,3,1,32,3,2,1,0,0,0
401,0,33,Non-Travel,Sales,16,3,Life Sciences,3,Female,3,2,Sales Executive,4,Divorced,"(4807.0, 6706.0]",1,Yes,25,4,3,1,7,2,3,6,5,1,2
402,0,51,Travel_Frequently,Research & Development,6,2,Medical,2,Female,2,1,Laboratory Technician,3,Single,"(990.01, 2908.0]",0,No,14,3,2,0,8,6,2,7,0,7,7
403,0,41,Travel_Rarely,Research & Development,14,3,Life Sciences,1,Male,3,1,Research Scientist,3,Divorced,"(990.01, 2908.0]",4,No,12,3,1,1,13,2,3,9,8,1,8
404,1,21,Travel_Rarely,Research & Development,10,3,Life Sciences,3,Female,2,1,Laboratory Technician,1,Single,"(990.01, 2908.0]",1,No,13,3,1,0,1,6,2,1,0,1,0
405,0,50,Travel_Rarely,Research & Development,17,5,Life Sciences,4,Female,2,3,Research Director,1,Divorced,"(12403.0, 14302.0]",5,No,15,3,3,3,19,3,3,14,11,1,11
406,1,21,Travel_Frequently,Sales,1,1,Technical Degree,1,Female,2,1,Sales Representative,2,Single,"(990.01, 2908.0]",1,Yes,11,3,3,0,3,3,3,3,2,1,2
407,0,33,Travel_Rarely,Research & Development,15,2,Medical,2,Female,3,2,Healthcare Representative,4,Married,"(4807.0, 6706.0]",0,Yes,13,3,1,1,10,6,3,9,7,8,1
408,0,38,Travel_Rarely,Sales,3,4,Life Sciences,2,Male,3,2,Sales Executive,4,Single,"(6706.0, 8605.0]",8,Yes,12,3,3,0,19,1,3,1,0,0,0
409,0,45,Travel_Rarely,Research & Development,20,2,Medical,3,Male,3,4,Healthcare Representative,4,Married,"(12403.0, 14302.0]",0,Yes,14,3,2,0,21,2,3,20,7,4,10
410,0,47,Travel_Rarely,Research & Development,25,3,Medical,1,Male,3,3,Healthcare Representative,3,Single,"(8605.0, 10504.0]",2,No,23,4,2,0,25,3,3,17,14,12,11
411,0,45,Non-Travel,Research & Development,2,2,Medical,1,Male,2,4,Manager,4,Married,"(16201.0, 18100.0]",9,No,23,4,4,1,22,1,3,20,8,11,8
412,0,40,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,3,1,Laboratory Technician,4,Married,"(990.01, 2908.0]",8,No,19,3,3,2,8,3,2,1,0,0,0
413,0,41,Travel_Rarely,Sales,23,2,Life Sciences,4,Male,3,3,Sales Executive,3,Single,"(6706.0, 8605.0]",3,Yes,16,3,4,0,21,2,3,2,0,0,2
414,0,53,Travel_Frequently,Sales,2,3,Marketing,3,Female,2,3,Sales Executive,2,Married,"(6706.0, 8605.0]",2,No,12,3,1,1,30,2,3,15,7,6,12
415,0,50,Travel_Rarely,Research & Development,2,3,Medical,3,Male,3,4,Research Director,3,Married,"(16201.0, 18100.0]",5,No,16,3,4,0,30,3,3,4,3,0,3
416,0,39,Travel_Rarely,Human Resources,2,3,Life Sciences,4,Female,2,2,Human Resources,4,Married,"(4807.0, 6706.0]",8,No,11,3,3,2,13,2,3,5,4,0,4
417,0,30,Travel_Rarely,Research & Development,16,1,Life Sciences,2,Male,3,1,Research Scientist,4,Married,"(990.01, 2908.0]",1,No,12,3,2,1,10,2,2,10,0,0,8
418,0,28,Travel_Rarely,Research & Development,29,1,Life Sciences,3,Male,1,2,Manufacturing Director,2,Married,"(4807.0, 6706.0]",1,No,14,3,2,2,8,2,2,8,6,1,7
419,0,40,Travel_Rarely,Research & Development,10,4,Life Sciences,4,Female,4,1,Laboratory Technician,3,Married,"(990.01, 2908.0]",3,Yes,13,3,3,1,10,3,3,7,7,1,7
420,0,30,Travel_Rarely,Sales,7,1,Marketing,4,Male,3,1,Sales Representative,2,Single,"(2908.0, 4807.0]",0,No,14,3,1,0,4,3,3,3,2,1,2
421,0,35,Non-Travel,Research & Development,2,4,Life Sciences,4,Female,3,2,Healthcare Representative,1,Divorced,"(4807.0, 6706.0]",2,No,11,3,1,1,16,2,4,1,0,0,0
422,0,44,Travel_Rarely,Research & Development,20,3,Life Sciences,4,Male,3,1,Research Scientist,2,Single,"(2908.0, 4807.0]",1,No,13,3,3,0,6,3,2,5,2,1,3
423,0,35,Travel_Frequently,Sales,18,5,Life Sciences,2,Male,3,3,Sales Executive,1,Married,"(8605.0, 10504.0]",1,No,22,4,4,1,9,3,2,9,8,1,8
424,0,25,Travel_Rarely,Sales,3,1,Other,3,Male,3,2,Sales Executive,1,Married,"(2908.0, 4807.0]",1,Yes,18,3,4,0,5,3,3,5,3,0,3
425,0,37,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Female,2,2,Manufacturing Director,4,Married,"(4807.0, 6706.0]",1,No,13,3,2,1,14,2,2,14,8,3,11
426,0,52,Travel_Rarely,Research & Development,1,2,Life Sciences,4,Male,3,4,Manager,4,Married,"(16201.0, 18100.0]",2,No,15,3,2,1,26,2,2,9,8,7,8
427,0,34,Travel_Rarely,Research & Development,20,3,Technical Degree,3,Female,4,1,Research Scientist,3,Married,"(990.01, 2908.0]",0,No,17,3,4,0,2,5,2,1,0,0,0
428,0,38,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Female,3,3,Manufacturing Director,3,Single,"(6706.0, 8605.0]",4,Yes,14,3,4,0,10,4,4,1,0,0,0
429,0,22,Travel_Rarely,Research & Development,8,1,Life Sciences,2,Male,1,1,Laboratory Technician,1,Married,"(990.01, 2908.0]",1,No,15,3,1,1,4,3,2,4,3,1,1
430,0,40,Travel_Rarely,Research & Development,14,3,Medical,3,Male,2,5,Research Director,3,Single,"(18100.0, 19999.0]",1,No,14,3,1,0,21,2,4,20,7,4,9
431,0,36,Non-Travel,Sales,10,4,Medical,2,Male,3,3,Sales Executive,4,Single,"(8605.0, 10504.0]",1,No,14,3,4,0,10,3,2,10,3,9,7
432,0,39,Travel_Rarely,Research & Development,13,4,Medical,3,Female,2,4,Manager,2,Divorced,"(16201.0, 18100.0]",6,Yes,13,3,4,2,21,4,3,19,9,15,2
433,0,26,Travel_Frequently,Research & Development,1,1,Medical,1,Female,2,1,Research Scientist,3,Divorced,"(990.01, 2908.0]",1,No,13,3,3,2,5,5,3,5,3,1,3
434,0,25,Travel_Rarely,Sales,8,2,Other,1,Female,3,2,Sales Executive,3,Divorced,"(4807.0, 6706.0]",0,Yes,22,4,2,1,6,3,2,5,3,0,4
435,0,36,Non-Travel,Sales,8,4,Technical Degree,1,Male,3,2,Sales Executive,4,Divorced,"(4807.0, 6706.0]",4,No,13,3,4,2,12,3,3,7,7,0,7
436,0,38,Travel_Rarely,Sales,7,4,Marketing,4,Female,2,2,Sales Executive,4,Single,"(2908.0, 4807.0]",0,No,20,4,1,0,8,2,3,7,7,0,5
437,0,44,Travel_Frequently,Sales,1,5,Marketing,1,Female,3,2,Sales Executive,3,Married,"(2908.0, 4807.0]",7,No,12,3,3,1,11,4,2,1,0,0,0
438,0,31,Travel_Frequently,Research & Development,1,1,Life Sciences,3,Female,3,2,Manufacturing Director,1,Married,"(2908.0, 4807.0]",1,No,12,3,3,1,4,1,3,4,3,0,3
439,1,31,Travel_Rarely,Sales,13,4,Medical,2,Male,3,2,Sales Executive,1,Divorced,"(2908.0, 4807.0]",2,No,17,3,3,0,9,2,1,3,1,1,2
440,0,27,Travel_Frequently,Sales,3,1,Medical,4,Female,4,2,Sales Executive,4,Divorced,"(2908.0, 4807.0]",1,Yes,20,4,2,2,6,3,3,6,5,0,4
441,0,56,Travel_Rarely,Research & Development,7,3,Life Sciences,4,Male,1,3,Manufacturing Director,4,Single,"(6706.0, 8605.0]",4,No,11,3,1,0,37,3,2,6,4,0,2
442,0,55,Travel_Frequently,Research & Development,18,4,Medical,3,Male,3,2,Healthcare Representative,2,Married,"(4807.0, 6706.0]",3,Yes,14,3,4,2,17,3,3,8,7,6,7
443,0,39,Non-Travel,Research & Development,25,2,Life Sciences,3,Male,3,3,Healthcare Representative,3,Married,"(10504.0, 12403.0]",3,No,21,4,2,1,13,2,3,6,4,0,5
444,0,37,Travel_Rarely,Research & Development,4,1,Life Sciences,3,Male,3,1,Research Scientist,3,Married,"(2908.0, 4807.0]",7,Yes,15,3,4,0,8,2,3,6,4,1,3
445,0,36,Travel_Rarely,Research & Development,9,2,Medical,2,Male,2,2,Manufacturing Director,2,Divorced,"(8605.0, 10504.0]",2,Yes,11,3,3,1,13,2,3,3,2,0,2
